"age","item","definition","uni_lemma","learned","value"
"18",221,"cepillo","brush (object)",0,0
"18",223,"chupón/chupete","pacifier",0,0
"18",224,"cigarros","cigarette",0,0
"18",226,"cobija","blanket",0,2
"18",229,"cuchara","spoon",0,0
"18",230,"cuchillo","knife",0,0
"18",231,"dinero","money",0,0
"18",232,"escoba","broom",0,0
"18",233,"espejo","mirror",0,0
"18",234,"fotos","photos",0,3
"18",235,"jabón","soap",0,3
"18",237,"llave","keys",0,1
"18",238,"luz","light",0,1
"18",240,"medicina","medicine",0,0
"18",243,"papel","paper",0,2
"18",245,"peine","comb (object)",0,1
"18",248,"plato","plate",0,5
"18",249,"radio","radio",0,0
"18",250,"reloj","watch (object)",0,0
"18",253,"taza","cup",0,9
"18",254,"teléfono","telephone",0,0
"18",255,"tenedor","fork",0,0
"18",256,"tijeras","scissors",0,0
"18",257,"toalla","towel",0,1
"18",258,"trapo","cloth",0,1
"18",259,"vasos","glass",0,1
"18",260,"vela","candle",0,7
"18",262,"árbol","tree",0,1
"18",264,"cielo","sky",0,1
"18",266,"columpio","swing (object)",0,0
"18",267,"estrella","star",0,0
"18",268,"flor","flower",0,0
"18",272,"lluvia","rain",0,0
"18",273,"luna","moon",0,4
"18",278,"nube","cloud",0,1
"18",282,"piedra","rock (object)",0,0
"18",283,"planta","plant",0,2
"18",285,"resbaladilla","slide (object)",0,0
"18",286,"sol","sun",0,1
"18",288,"techo","roof",0,1
"18",292,"bacinica","potty",0,0
"18",294,"baño","bathroom",0,8
"18",295,"cajón","drawer",0,6
"18",296,"cama","bed",0,9
"18",299,"cocina","kitchen",0,2
"18",301,"cuarto","room",0,0
"18",302,"cuna","crib",0,6
"18",303,"escaleras","stairs",0,0
"18",304,"estufa","stove",0,0
"18",309,"mesa","table",0,3
"18",312,"puerta","door",0,0
"18",314,"refrigerador","refrigerator",0,0
"18",315,"regadera/ducha","shower",0,0
"18",317,"sala","living room",0,12
"18",319,"silla","chair",0,4
"18",322,"televisión","tv",0,0
"18",323,"tina","bathtub",0,5
"18",324,"ventana","window",0,0
"19",15,"vaca","cow",0,10
"19",16,"tortuga","turtle",0,1
"19",18,"ratón","mouse",0,4
"19",19,"rana","frog",0,12
"19",20,"puerco","pig",0,1
"19",21,"pollito","chick",0,1
"19",23,"pescado","fish (animal)",0,0
"19",25,"pato","duck",0,11
"19",26,"pájaro","bird",0,0
"19",27,"oso","bear",0,6
"19",29,"mosca","fly (animal)",0,1
"19",30,"mono","monkey",0,4
"19",31,"mariposa","butterfly",0,0
"19",32,"lobo","wolf",0,6
"19",33,"león","lion",0,0
"19",34,"jirafa","giraffe",0,0
"19",35,"hormiga","ant",0,0
"19",38,"gato","cat",0,6
"19",40,"gallina","hen",0,1
"19",42,"elefante","elephant",0,0
"19",43,"conejo","bunny",0,0
"19",46,"caballo","horse",0,0
"19",47,"burro","donkey",0,5
"19",50,"borrego","lamb",0,0
"19",53,"araña","spider",0,0
"19",54,"animal","animal",0,0
"19",55,"abeja","bee",0,2
"19",58,"tren","train",0,0
"19",60,"moto","motorcycle",0,7
"19",61,"helicóptero","helicopter",0,0
"19",64,"camión/troca","truck",0,4
"19",66,"bicicleta","bicycle",0,0
"19",67,"barco","boat",0,4
"19",68,"avión","airplane",0,1
"19",71,"arroz","rice",0,1
"19",72,"atole","atole",0,0
"19",75,"café","coffee",0,4
"19",77,"carne","meat",0,1
"19",81,"chile","chili",0,0
"19",83,"comida","food",0,2
"19",84,"dulce","candy",0,0
"19",90,"frijoles","beans",0,0
"19",91,"galleta","cookie",1,2
"19",94,"helado/nieve","ice cream",0,1
"19",97,"huevo","egg",0,4
"19",98,"jamón","ham",0,4
"19",99,"jugo","juice",0,1
"19",105,"manzana","apple",0,0
"19",108,"naranja","orange (food)",0,0
"19",109,"paleta","lollipop",0,2
"19",116,"pastel","cake",0,1
"19",119,"plátano/banana","banana",0,1
"19",120,"pollo","chicken (food)",0,4
"19",121,"quesadilla","quesadilla",0,0
"19",122,"queso","cheese",0,6
"19",124,"salchicha","hot dog",0,0
"19",127,"soda/refresco","soda",0,4
"19",132,"tortilla","tortilla",0,1
"19",133,"uvas","grapes",0,0
"19",138,"botón","button",0,2
"19",140,"calcetín","sock",0,0
"19",141,"calzón","underpants",0,2
"19",146,"falda","skirt",0,1
"19",149,"lentes","glasses",0,1
"19",151,"pañal","diaper",1,1
"19",152,"pantalón","pants",0,0
"19",153,"pijama","pajamas",0,0
"19",154,"playera","t-shirt",0,0
"19",156,"shorts","shorts",0,0
"19",157,"sombrero","hat",0,0
"19",158,"suéter","sweater",0,0
"19",159,"vestido","dress (object)",0,0
"19",162,"bigote","moustache",0,0
"19",163,"boca","mouth",1,5
"19",164,"brazo","arm",0,1
"19",165,"cabeza","head",1,1
"19",166,"cachete","cheek",0,0
"19",167,"cara","face",0,9
"19",168,"chichi/pecho","breast",0,0
"19",169,"dedo","finger",0,3
"19",170,"dientes","tooth",0,1
"19",174,"lengua","tongue",0,0
"19",177,"nariz","nose",1,1
"19",178,"ojos","eye",1,2
"19",179,"ombligo","belly button",0,0
"19",180,"oreja","ear",0,0
"19",181,"panza","tummy",0,4
"19",182,"pelo","hair",0,10
"19",183,"pene","penis",0,3
"19",184,"piernas","leg",0,0
"19",185,"pies","foot",1,0
"19",186,"rodilla","knee",0,0
"19",194,"juguete","toy (object)",0,0
"19",195,"lápiz","pen/pencil",0,1
"19",196,"libro","book",0,1
"19",197,"muñeca","doll",0,0
"19",198,"osito","teddybear",0,1
"19",204,"tambor","drum",0,0
"19",206,"botas","boots",0,3
"19",207,"bolsa (clothing)","purse",0,1
"19",208,"babero","bib",0,0
"19",209,"aretes","earrings",0,0
"19",211,"almohada","pillow",0,0
"19",213,"basura","trash",0,0
"19",215,"botella/mamila","bottle",1,0
"19",216,"caja","box",0,10
"19",220,"cepillo de dientes","toothbrush",0,0
"19",221,"cepillo","brush (object)",0,0
"19",223,"chupón/chupete","pacifier",0,0
"19",224,"cigarros","cigarette",0,0
"19",226,"cobija","blanket",0,2
