"age","item","definition","uni_lemma","learned","value"
"18",297,"Kum","sand",0,4
"18",300,"Salıncak","swing (object)",0,2
"18",301,"Sokak","street",0,3
"18",302,"Taş","rock (object)",0,1
"18",304,"Toprak","soil",0,0
"18",305,"Toz","dust",0,1
"18",307,"Yağmur","rain",0,3
"18",309,"Yaprak","leaf",0,1
"18",310,"Yol","road",0,4
"19",14,"Arı","bee",0,1
"19",16,"At (animal)","horse",0,2
"19",17,"Ayı","bear",0,1
"19",18,"Balık (animal)","fish (animal)",0,4
"19",20,"Böcek","bug",0,1
"19",23,"Eşek","donkey",0,1
"19",29,"İnek","cow",0,3
"19",35,"Kedi","cat",1,4
"19",37,"Köpek","dog",0,5
"19",38,"Kurbağa","frog",0,0
"19",42,"Maymun","monkey",0,3
"19",43,"Ördek","duck",0,0
"19",48,"Tavşan","bunny",0,0
"19",49,"Tavuk","chicken (animal)",0,5
"19",54,"Kuzu","lamb",0,0
"19",55,"Ambulans","ambulance",0,0
"19",57,"Bisiklet","bicycle",0,1
"19",58,"Gemi/Vapur","boat",0,3
"19",59,"Helikopter","helicopter",0,1
"19",61,"Kamyon","truck",0,4
"19",63,"Motosiklet","motorcycle",0,1
"19",64,"Otobüs","bus",0,3
"19",65,"Traktör","tractor",0,0
"19",66,"Tren","train",0,3
"19",67,"Uçak","airplane",0,1
"19",69,"Balon","balloon",0,0
"19",72,"Boya (object)","crayon",0,0
"19",77,"Kitap","book",0,2
"19",78,"Kova","bucket",0,0
"19",83,"Oyuncak","toy (object)",0,3
"19",85,"Robot","robot",0,0
"19",87,"Tüfek","gun",0,0
"19",89,"Armut","pear",0,1
"19",91,"Bal","honey",0,3
"19",92,"Balık (food)","fish (food)",0,4
"19",93,"Bisküvi","cracker",0,2
"19",94,"Börek","pastry",0,0
"19",96,"Çay","tea",1,1
"19",97,"Çikolata","chocolate",0,10
"19",99,"Çorba","soup",0,5
"19",101,"Domates","tomato",0,3
"19",102,"Dondurma","ice cream",0,7
"19",103,"Ekmek","bread",0,5
"19",104,"Elma","apple",0,9
"19",105,"Et","meat",0,4
"19",107,"Fıstık","peanut",0,0
"19",113,"Kek","cake",0,12
"19",116,"Kola","soda",0,1
"19",117,"Köfte","meatball",0,0
"19",118,"Kurabiye","cookie",0,6
"19",119,"Limon","lemon",0,2
"19",121,"Makarna","pasta",0,1
"19",123,"Meyve","fruit",0,8
"19",125,"Muhallebi","pudding",0,1
"19",126,"Muz","banana",0,3
"19",129,"Pasta","cake",0,12
"19",130,"Patates","potato",0,3
"19",131,"Peynir","cheese",0,3
"19",132,"Pilav","rice",0,0
"19",135,"Portakal","orange (food)",0,5
"19",136,"Reçel","jam",0,2
"19",145,"Süt","milk",1,7
"19",146,"Şeker","candy",0,3
"19",148,"Tost","toast",0,3
"19",151,"Yemek","food",0,31
"19",152,"Yoğurt","yogurt",0,1
"19",153,"Yumurta","egg",0,0
"19",154,"Zeytin","olive",0,0
"19",155,"Ayakkabı/Pabuç","shoe",0,3
"19",156,"Bez (çocuk bezi)","diaper",0,0
"19",157,"Bilezik","bracelet",0,0
"19",160,"Ceket","jacket",0,2
"19",163,"Çorap","sock",0,1
"19",165,"Elbise","dress (object)",0,3
"19",168,"Etek","skirt",0,2
"19",171,"Gözlük","glasses",0,4
"19",172,"Kazak","sweater",0,2
"19",174,"Küpe","earrings",0,0
"19",177,"Palto","coat",0,4
"19",178,"Pantolon","pants",0,3
"19",179,"Pijama","pajamas",0,0
"19",180,"Şapka","hat",0,3
"19",182,"Taç","headband",0,0
"19",183,"Tayt","tights",0,0
