"age","item","definition","uni_lemma","learned","value"
"19",182,"coccodrillo","crocodile",0,0
"19",183,"cerbiatto","fawn",0,0
"19",184,"cavallo","horse",0,3
"19",185,"capra","goat",0,2
"19",186,"cane","dog",0,11
"19",187,"asino","donkey",0,1
"19",189,"animale","animal",0,24
"19",190,"agnello","lamb",0,1
"19",203,"organo genitale maschile","penis",0,0
"19",204,"pancia","tummy",0,0
"19",205,"piede","feet",0,1
"19",206,"sederino","butt",0,0
"19",207,"seno","breast",0,1
"19",209,"testa","head",0,12
"19",213,"biberon","bottle",0,4
"19",214,"bicchiere","glass",0,8
"19",215,"bottiglia","bottle",0,4
"19",218,"chiave","keys",0,0
"19",221,"coltello","knife",0,4
"19",222,"coperchio","cover (object)",0,5
"19",223,"coperta","blanket",0,2
"19",224,"cucchiaio","spoon",0,4
"19",225,"cuscino","pillow",0,2
"19",228,"fazzoletto","tissue",0,0
"19",229,"forbici","scissors",0,0
"19",230,"forchetta","fork",0,2
"19",232,"giornale","paper",0,10
"19",233,"luce","light",0,4
"19",234,"libro","book",0,6
"19",235,"martello","hammer",0,0
"19",238,"musica","music",0,1
"19",239,"ombrello","umbrella",0,1
"19",240,"orologio","clock",0,0
"19",241,"pentola","pot",0,6
"19",242,"pettine","comb (object)",0,2
"19",243,"pianta","plant",0,2
"19",244,"piatto","dish",0,2
"19",246,"sapone","soap",0,3
"19",247,"scatola","box",0,4
"19",248,"scopa","broom",0,0
"19",251,"soldi","money",0,6
"19",252,"spazzolino da denti","toothbrush",0,0
"19",253,"specchio","mirror",0,4
"19",255,"tappo","cap",0,6
"19",256,"tazza","cup",0,2
"19",257,"telefono","telephone",0,0
"19",260,"vasino","potty",0,0
"19",261,"armadio","closet",0,3
"19",262,"bagno","bathroom",0,3
"19",264,"camera","room",0,4
"19",266,"cassetto","drawer",0,1
"19",267,"cucina","kitchen",0,3
"19",268,"culla","crib",0,0
"19",269,"divano","couch",0,2
"19",270,"doccia","shower",0,4
"19",272,"finestra","window",0,2
"19",275,"frigorifero","refrigerator",0,0
"19",276,"lavandino","sink",0,3
"19",278,"letto","bed",0,8
"19",281,"porta","door",0,9
"19",285,"salotto","living room",0,1
