"age","item","definition","uni_lemma","learned","value"
"20",46,"fugl","bird",1,0
"20",47,"ko","cow",1,1
"20",49,"får","sheep",0,1
"20",51,"æsel","donkey",0,0
"20",52,"giraf","giraffe",0,0
"20",53,"kylling (animal)","chicken (animal)",0,6
"20",54,"gris","pig",0,0
"20",55,"lam","lamb",0,1
"20",56,"barnevogn","stroller",0,0
"20",57,"flyvemaskine","airplane",0,0
"20",58,"motorcykel","motorcycle",0,0
"20",60,"helikopter","helicopter",0,0
"20",62,"brandbil","firetruck",0,0
"20",63,"klapvogn","stroller",0,0
"20",64,"tog","train",0,1
"20",65,"bus","bus",0,1
"20",67,"traktor","tractor",1,0
"20",68,"cykel","bicycle",0,0
"20",69,"lastbil","truck",0,0
"20",70,"ballon","balloon",0,0
"20",72,"legetøj","toy (object)",0,0
"20",73,"blyant","pen/pencil",0,0
"20",76,"bog","book",1,2
"20",80,"klods","block",0,0
"20",82,"dukke","doll",0,0
"20",84,"sæbebobler","bubbles",0,0
"20",86,"kuglepen","pen/pencil",0,0
"20",91,"appelsin","orange (food)",0,0
"20",93,"slik","candy",0,0
"20",94,"banan","banana",1,0
"20",95,"kylling (food)","chicken (food)",0,6
"20",97,"boller","bun",0,1
"20",98,"kød","meat",0,0
"20",99,"smør","butter",0,0
"20",103,"brød","bread",0,0
"20",110,"mælk","milk",1,1
"20",111,"spaghetti","pasta",0,0
"20",118,"cornflakes","cheerios",0,0
"20",119,"ost","cheese",0,1
"20",124,"fisk (food)","fish (food)",0,4
"20",128,"pasta","pasta",0,0
"20",130,"gulerødder","carrots",0,0
"20",132,"vand (beverage)","water (beverage)",0,6
"20",134,"pizza","pizza",0,0
"20",136,"havregryn","cereal",0,0
"20",145,"juice","juice",0,0
"20",146,"rosiner","raisin",0,0
"20",147,"æble","apple",0,0
"20",148,"kaffe","coffee",0,0
"20",150,"æg","egg",0,0
"20",151,"kage(r)","cake",0,0
"20",153,"ærter","peas",0,0
"20",156,"ble","diaper",1,0
"20",157,"hue","hat",0,1
"20",158,"strømpebukser","tights",0,0
"20",159,"bluse","shirt",0,0
"20",160,"jakke","jacket",0,0
"20",161,"strømper","sock",0,0
"20",162,"bukser","pants",0,0
"20",163,"kjole","dress (object)",0,0
"20",164,"støvler","boots",0,0
"20",166,"knap","button",0,0
"20",167,"sut","pacifier",1,0
"20",171,"frakke","coat",0,0
"20",172,"lynlås","zipper",0,0
"20",173,"t-shirt","t-shirt",0,0
"20",174,"hagesmæk","bib",0,0
"20",175,"nattøj","pajamas",0,0
"20",176,"trusser","underpants",0,0
"20",177,"halskæde","necklace",0,0
"20",178,"shorts","shorts",0,0
"20",179,"trøje","sweater",0,0
"20",184,"sokker","sock",0,0
"20",187,"hår","hair",0,1
"20",188,"sår","owie",0,1
"20",189,"ansigt","face",0,0
"20",190,"kind","cheek",0,1
"20",191,"tænder","tooth",0,0
"20",192,"arm","arm",0,0
"20",193,"knæ","knee",0,0
"20",194,"tissekone","vagina",0,0
"20",195,"ben","leg",0,1
"20",197,"tissemand","penis",0,0
"20",200,"tunge","tongue",0,0
"20",201,"finger","finger",0,0
"20",202,"mund","mouth",0,1
"20",203,"tå","toe",0,0
"20",205,"navle","belly button",0,0
"20",206,"øje","eye",1,0
"20",209,"øre","ear",0,0
"20",210,"hoved","head",0,0
"20",211,"næse","nose",0,0
"20",212,"hånd","hand",0,2
"20",214,"affald","trash",0,0
"20",215,"klokke","clock",0,0
"20",216,"saks","scissors",0,0
"20",218,"kop","cup",0,0
"20",220,"billede","picture",0,0
"20",221,"kost","broom",0,1
"20",222,"ske","spoon",1,2
"20",223,"briller","glasses",0,0
"20",225,"skrald","trash",0,0
"20",226,"børste","brush (object)",0,0
"20",228,"skål","bowl",0,0
"20",230,"krus","cup",0,0
"20",232,"dyne","blanket",0,0
"20",236,"lampe","lamp",0,0
"20",237,"støvsuger","vacuum",0,0
"20",238,"flaske","bottle",0,0
"20",239,"lys","light",0,0
"20",240,"sæbe","soap",0,0
"20",241,"gaffel","fork",0,0
"20",242,"medicin","medicine",0,0
"20",243,"tallerken","plate",0,0
"20",244,"glas","glass",0,0
"20",245,"nøgler","keys",0,0
"20",246,"tandbørste","toothbrush",0,0
"20",248,"papir","paper",0,0
"20",249,"telefon","telephone",0,0
"20",250,"hammer","hammer",0,0
"20",251,"penge","money",0,0
