"age","item","definition","uni_lemma","learned","value"
"22",216,"broom","broom",0,1096
"22",218,"bucket","bucket",0,870
"22",221,"clock","clock",0,1049
"22",224,"dish","dish",0,906
"22",225,"fork","fork",1,1310
"22",229,"hammer","hammer",0,1215
"22",230,"jar","jar",0,1043
"22",232,"knife","knife",0,1132
"22",233,"lamp","lamp",0,1182
"22",239,"napkin","napkin",0,867
"22",243,"pillow","pillow",1,875
"22",245,"plate","plate",0,1518
"22",247,"radio","radio",0,974
"22",248,"scissors","scissors",0,1019
"22",263,"bathtub","bathtub",1,829
"22",265,"bedroom","bedroom",0,1160
"22",268,"closet","closet",0,1154
"22",269,"couch","couch",0,1169
"22",274,"garage","garage",0,809
"22",278,"oven","oven",0,946
"22",286,"sink","sink",0,1039
"22",289,"stove","stove",0,940
"22",290,"table","table",0,1060
"22",300,"hose","hose",0,1098
"22",309,"shovel","shovel",0,1134
"22",317,"stick","stick",0,926
"23",13,"alligator","alligator",0,1138
"23",15,"ant","ant",0,843
"23",21,"butterfly","butterfly",1,829
"23",25,"deer","deer",0,1161
"23",27,"donkey","donkey",0,975
"23",32,"giraffe","giraffe",0,1047
"23",33,"goose","goose",0,1112
"23",37,"lamb","lamb",0,817
"23",38,"lion","lion",1,995
"23",40,"moose","moose",0,1151
"23",43,"penguin","penguin",0,1021
"23",45,"pony","pony",0,1355
"23",47,"rooster","rooster",0,1152
"23",48,"sheep","sheep",1,801
"23",49,"squirrel","squirrel",0,1046
"23",51,"tiger","tiger",1,1330
"23",52,"turkey","turkey",0,817
"23",53,"turtle","turtle",1,981
"23",55,"zebra","zebra",0,1005
"23",62,"helicopter","helicopter",0,839
"23",63,"motorcycle","motorcycle",0,855
"23",64,"sled","sled",0,787
"23",66,"tractor","tractor",0,999
"23",68,"tricycle","tricycle",0,1215
"23",81,"pen","pen",1,1383
"23",82,"pencil","pencil",0,1241
"23",91,"beans","beans",0,740
"23",105,"corn","corn",0,1081
"23",131,"peas","peas",0,712
"23",133,"pickle","pickle",0,736
"23",138,"potato","potato",0,873
"23",141,"pumpkin","pumpkin",0,805
"23",142,"raisin","raisin",0,845
"23",149,"strawberry","strawberry",1,734
"23",157,"belt","belt",0,1144
"23",164,"gloves","gloves",0,962
"23",166,"jacket","jacket",1,1150
"23",167,"jeans","jeans",0,1063
"23",168,"mittens","mittens",0,867
"23",169,"necklace","necklace",0,1376
"23",170,"pajamas","pajamas",1,1079
"23",211,"basket","basket",0,833
"23",214,"bowl","bowl",1,914
"23",216,"broom","broom",1,1096
"23",218,"bucket","bucket",0,870
"23",221,"clock","clock",1,1049
"23",224,"dish","dish",0,906
"23",229,"hammer","hammer",0,1215
"23",230,"jar","jar",0,1043
"23",232,"knife","knife",0,1132
"23",233,"lamp","lamp",0,1182
"23",239,"napkin","napkin",0,867
"23",245,"plate","plate",1,1518
"23",247,"radio","radio",0,974
"23",248,"scissors","scissors",0,1019
"23",265,"bedroom","bedroom",0,1160
"23",268,"closet","closet",0,1154
"23",269,"couch","couch",0,1169
"23",274,"garage","garage",0,809
"23",278,"oven","oven",0,946
"23",286,"sink","sink",0,1039
"23",289,"stove","stove",0,940
"23",290,"table","table",1,1060
"23",300,"hose","hose",0,1098
"23",309,"shovel","shovel",0,1134
"23",317,"stick","stick",0,926
"24",13,"alligator","alligator",0,1138
"24",15,"ant","ant",0,843
"24",25,"deer","deer",0,1161
"24",27,"donkey","donkey",0,975
"24",32,"giraffe","giraffe",1,1047
"24",33,"goose","goose",0,1112
"24",37,"lamb","lamb",0,817
"24",40,"moose","moose",0,1151
"24",43,"penguin","penguin",0,1021
"24",45,"pony","pony",0,1355
"24",47,"rooster","rooster",0,1152
"24",49,"squirrel","squirrel",0,1046
"24",52,"turkey","turkey",0,817
"24",55,"zebra","zebra",1,1005
"24",62,"helicopter","helicopter",0,839
"24",63,"motorcycle","motorcycle",0,855
"24",64,"sled","sled",0,787
"24",66,"tractor","tractor",0,999
"24",68,"tricycle","tricycle",0,1215
"24",82,"pencil","pencil",0,1241
"24",91,"beans","beans",1,740
"24",105,"corn","corn",1,1081
"24",131,"peas","peas",1,712
"24",133,"pickle","pickle",0,736
"24",138,"potato","potato",0,873
"24",141,"pumpkin","pumpkin",0,805
"24",142,"raisin","raisin",1,845
"24",157,"belt","belt",0,1144
"24",164,"gloves","gloves",0,962
"24",167,"jeans","jeans",0,1063
"24",168,"mittens","mittens",0,867
"24",169,"necklace","necklace",0,1376
"24",211,"basket","basket",0,833
"24",218,"bucket","bucket",0,870
"24",224,"dish","dish",0,906
"24",229,"hammer","hammer",0,1215
"24",230,"jar","jar",0,1043
"24",232,"knife","knife",0,1132
"24",233,"lamp","lamp",0,1182
"24",239,"napkin","napkin",1,867
"24",247,"radio","radio",0,974
"24",248,"scissors","scissors",0,1019
"24",265,"bedroom","bedroom",0,1160
"24",268,"closet","closet",0,1154
"24",269,"couch","couch",1,1169
"24",274,"garage","garage",0,809
"24",278,"oven","oven",0,946
